maximum_low_carbon_build_rate,electrification_start_year,electricity_demand_in_2050,average_life_of_low_carbon_generation,renewable_electricity_in_2020,ccs_by_2020,nuclear_change_2012_2020,maximum_low_carbon_build_rate_contraction,maximum_low_carbon_build_rate_expansion,minimum_low_carbon_build_rate,maxmean2050,minmean2050,annual_change_in_non_electricity_traded_emissions,electricity_emissions_during_cb4,emissions_factor_2030,electricity_emissions_absolute_2050
15.0,2023.0,489.0,51.0,0.3475638605418418,1.223149238988946,-30.0,0.39089879011709505,0.8393211980648,5.866693906798871,2.355135464125447,0.4223995687499015,-0.032802125858191346,546.0229057728135,118.05041975877874,43.64633280332652
24.0,2025.0,467.0,51.0,0.04943789931880251,0.8360577709289851,-24.0,0.664427415045638,0.1752845850376717,7.817215940477052,1.9435375784546376,0.3998163837585331,-0.0016556119363980784,859.5763592194128,160.8353253347934,22.050047588011093
47.0,2021.0,408.0,70.0,0.32443593831263157,2.2208322277719326,6.0,0.39808960035435104,0.8463480189719305,7.248466307551571,2.5468700491006633,0.3022020249038718,0.00441592487818316,560.4931499165976,4.005286425058253,0.0
22.0,2034.0,416.0,46.0,0.2637784302708137,5.975957804813332,-10.0,0.4564458381874553,0.48004567084495064,7.366041714773184,2.0886251495637174,0.28216943796706895,-0.02062740193814514,549.3445823453868,55.588206745128915,15.895488055141541
39.0,2037.0,335.0,54.0,0.3244450912430566,4.498871151473415,-27.0,0.2632341331213166,0.46556566404530486,8.101852298390602,2.502356102449965,0.2947518301050274,0.0039415054795087015,627.2442412205661,5.167470371381789,0.0
95.0,2021.0,412.0,59.0,0.05060780590036059,5.444703010452738,-23.0,0.8588865948182675,0.5852553353038539,0.7666187848936269,2.5101162356419566,0.4314965314708674,0.0018249828216994682,965.9311494408483,184.18057597251754,0.0
41.0,2022.0,352.0,65.0,0.27123886383665713,2.537100788037159,-44.0,0.8068289111291378,0.36025324054990815,3.7145918406073446,2.4596473783520523,0.18473015404421936,-0.01844616674281689,700.7793348757776,90.82195538045286,0.0
92.0,2037.0,551.0,67.0,0.05207451580632891,5.28958423785074,-45.0,0.49045342411249193,0.9942388076843206,5.931934762307445,2.7142415056457585,0.14546424266387228,-0.03623914951407267,518.646096747957,0.0,0.0
85.0,2039.0,319.0,55.0,0.3325018825123856,5.21222042877955,-51.0,0.8681085664855229,0.9006122686679796,2.3849387523639356,2.114840517784196,0.4479203690078567,-0.022974042726221857,435.2125709320078,0.0,0.0
41.0,2035.0,405.0,46.0,0.12682699128892852,5.53780347410523,-55.0,0.19356593766311453,0.26998139102863455,8.447617618822484,1.8855721031034316,0.45465036247896373,0.00019193749013689254,830.0035498331981,69.8112388025941,0.0
51.0,2034.0,375.0,23.0,0.23379697847376046,1.3435010601112667,-12.0,0.7948510537849378,0.3714066327976536,6.7864915153850545,2.515286531628565,0.2255249097250891,0.007713693692435651,702.2133382737477,9.008806812827782,1.2584722597190259
14.0,2024.0,342.0,45.0,0.2972015057983314,4.06802430190173,-47.0,0.261704679096163,0.942143175365833,8.178732371672314,2.2486116459977463,0.2762911534617843,0.0004980395347171998,756.1260242634633,136.4610412623314,24.958910861968043
15.0,2032.0,509.0,48.0,0.035872630031331024,2.134228363160486,-20.0,0.1118554936142602,0.7799794086606866,7.311760844672637,1.8989165931204355,0.26138384124109126,-0.030257103842769452,701.6038901404747,169.72868916570818,65.75405997130959
95.0,2024.0,589.0,34.0,0.26642611176393,3.9600746111216645,3.0,0.6471697685457952,0.5059729560893426,5.047525131419907,2.9619862759237954,0.11548959030185083,0.0029431384604904076,557.808872860367,0.0,0.0
40.0,2034.0,668.0,38.0,0.11787301340501333,0.34631732058753073,3.0,0.15218538760037864,0.33652487436320133,9.37723876798953,1.9748998362793493,0.47213988709096866,-0.029240744349600143,577.3200279013597,33.61255952792556,23.397466942005003
28.0,2032.0,546.0,24.0,0.288568190506263,1.0186041511401154,1.0,0.4497029697298607,0.3116428234068622,7.879094328016541,2.652072232426918,0.4349482284908942,-0.01565609322394323,542.3129230881791,43.08026491353969,42.99113012492573
23.0,2040.0,393.0,56.0,0.07580517038349555,4.494442291499565,-59.0,0.3467779361746298,0.6235391541272993,0.6215657539811109,2.2254949196133547,0.2587170396772218,-0.03978460125929618,794.5366519797965,233.684157783976,23.96299526499249
63.0,2028.0,673.0,48.0,0.20700074966855522,5.51202318731673,-9.0,0.3442144381350922,0.9230781677207233,2.5740173023546955,2.4292869025932324,0.23612488715236735,-0.017262365160955716,474.0518473392188,0.0,3.7904225352194425
94.0,2026.0,496.0,35.0,0.27716399249663437,5.563133915168476,-24.0,0.4013711361302633,0.21448993453622434,4.984544593438257,2.5449860621257057,0.10725421006140859,-0.027947355342815457,570.1687054619973,57.971599506360505,0.0
43.0,2040.0,506.0,39.0,0.21303362764025172,2.7860967180529803,-49.0,0.49780387308299046,0.5802536387869623,2.2975196992529168,2.1240382396694537,0.43699575885336217,-0.007089067509751468,799.3064510435171,76.46051297178376,6.779709817587938
63.0,2040.0,387.0,23.0,0.20201285092431548,4.55887399754143,-20.0,0.4862074509307348,0.5725988763345471,6.562934712604447,2.911634286434441,0.42332650984996956,-0.03173815417433151,492.1715095702957,0.07200563984784968,1.1120319281719542
41.0,2034.0,668.0,29.0,0.2853794049168669,0.5107795128063302,-33.0,0.8513246964883276,0.637872075268347,6.667148500932041,1.734131798656964,0.10272803452166915,-0.008696759988178954,588.4568042589873,14.280613914976072,26.84734367370778
83.0,2027.0,507.0,29.0,0.20350145721773935,3.8137537194937234,-28.0,0.9314407597304974,0.20338081348463027,6.084875122027904,2.625599010095163,0.32497073361346773,-0.0066949323078526815,772.9065260586824,139.5922856319131,0.6970129175330444
85.0,2030.0,557.0,57.0,0.12817095071219378,3.511263138782265,-20.0,0.9304422374060577,0.8568262908181488,0.17600887462666154,2.8786178084986727,0.1865065496395425,-0.03740227548940671,721.9794316537391,172.47940571215608,0.40620003990419845
66.0,2027.0,306.0,48.0,0.15611268390504865,3.518884109589121,-18.0,0.5715953173279082,0.6482765519819693,7.557428341469456,2.443055935247262,0.27454334267223457,0.006072855643040415,704.9191069754753,0.42031442237420813,0.0
96.0,2036.0,359.0,58.0,0.14690955778021034,4.530394017527695,-52.0,0.30678222184436765,0.4012112793445225,1.42384860779364,2.7336286876921205,0.4980680883925461,0.002725227447678981,934.3165075921528,196.88283615780202,0.0
73.0,2033.0,612.0,28.0,0.23095754580722436,3.0877484127260444,-9.0,0.6251640060943406,0.5046719443345977,2.1615790036008113,2.291004705378486,0.3863581178085994,0.005610114780374605,628.8344279246813,0.0,0.7585326323619941
87.0,2039.0,363.0,65.0,0.1958590026821644,2.843952886074831,-37.0,0.740405744818254,0.2741379225676549,1.4786210804157114,2.311916144889136,0.44440618219285155,0.0038647623495793246,897.1327539383424,215.8246301645241,0.0
82.0,2026.0,697.0,70.0,0.021652517637546574,5.528600832644266,-43.0,0.8396768762620305,0.15871881661035114,4.117423682158049,2.3271346369904933,0.29532272687367667,-0.03076900501254297,804.9151659554259,257.4369351441622,15.054619646694269
97.0,2039.0,448.0,41.0,0.09049195387819713,5.141256955743844,-43.0,0.3023753468488464,0.5613141541803911,6.083457238433289,2.731210104086419,0.3370536016940271,-0.029518198660090936,633.8392372585572,0.0,0.0
19.0,2022.0,304.0,48.0,0.311181065516081,3.4758085033822423,-59.0,0.29335493420928654,0.5059789679752463,0.935855904776588,1.8306691585933472,0.2704425958622749,0.0031512625323135285,786.1112458522396,117.28634131471662,2.836676188341589
17.0,2027.0,561.0,37.0,0.019244481410487728,0.19334329976853804,-52.0,0.4191052254146763,0.4775276920153336,6.877015019049286,2.444545957750246,0.16322956478807094,-0.026710244828788518,781.9195018224204,211.5879689792552,90.19897134630796
100.0,2024.0,481.0,23.0,0.0016848896133822011,5.146122815431221,-35.0,0.27367012628244347,0.5119066884711945,6.345187791144046,1.9067229287415224,0.22779883575782056,0.0023582834496701163,860.0910541985384,10.788650117836708,0.0
50.0,2025.0,395.0,70.0,0.04541116908932101,1.0148330828252061,-28.0,0.7183506567745949,0.2709530699156901,5.63150584004764,2.864728146022566,0.4447129641649946,-0.02700223548603193,747.9065060713476,116.70420196506896,0.5653433758296477
25.0,2030.0,440.0,44.0,0.06742662120808983,0.631554313515261,-55.0,0.31445657151216716,0.275857592121484,0.42554714222466705,2.666234090730997,0.2770128969488477,-0.009384354073942995,948.7229116048193,321.8098870752715,49.799617566501716
83.0,2039.0,495.0,66.0,0.11959054484624744,3.8126801751018027,-33.0,0.6908071572840877,0.5794871041485454,7.836060431827426,1.5070027468653926,0.2720794391593919,-0.03724054545763924,527.067924884117,0.0,0.0
72.0,2020.0,665.0,61.0,0.3348070365222054,4.884335029385219,-3.0,0.45281611191239657,0.2525324276330686,2.678369454342296,2.4047618176767314,0.2509176893437821,-0.022545153602446254,534.4976009217557,18.601608719318385,0.0
50.0,2039.0,513.0,29.0,0.1476028012644413,3.958333270647047,-54.0,0.9896319914948531,0.2093070341134003,5.4303290368656265,1.8569876805757208,0.46848269129399334,0.0025398784692118384,902.1657637229509,166.76650781877126,3.835062239546798
76.0,2023.0,309.0,48.0,0.1575750434230829,1.4524190050813133,-54.0,0.6521980763806069,0.7315314263191255,5.253362503689823,2.374172463913254,0.36762648286919175,-0.03838107162607086,567.5583870050336,3.0285532570171263,0.0
15.0,2026.0,313.0,26.0,0.34180308105214924,3.604268819894565,-39.0,0.3849820703130259,0.8543247827795853,9.051723519377722,1.7263799623214822,0.14426380014080895,-0.0069744617536606004,680.6751431534957,129.12625902811396,21.8903691490732
100.0,2030.0,514.0,64.0,0.1659749562810719,2.013121731503376,-24.0,0.14334207540580018,0.8649400060343271,7.9302187727897575,2.632715379654959,0.21186041693469543,0.00026668265334418156,607.7780664571894,0.0,0.0
71.0,2031.0,442.0,40.0,0.32669318019408117,4.263959919109853,-23.0,0.6096951795775949,0.9774475345446892,0.9783850566394294,1.7620854936033195,0.3694973809860038,-0.026273477972760945,368.7473043561186,0.0,0.0
46.0,2025.0,317.0,53.0,0.2227170646922752,4.91730467714914,-18.0,0.11993740518426696,0.6529236708194287,8.709521452201088,2.3492058993164546,0.34203903589573614,-0.01117522578545269,580.8512617972208,12.8706016587856,0.0
49.0,2021.0,324.0,60.0,0.16293518408075786,0.8781442657877785,4.0,0.7367946485899655,0.9959824515315894,5.940952260712024,1.5108971639327462,0.31187177791059784,-0.0219423871254874,501.20847619556304,0.4091464364459099,0.0
7.0,2027.0,387.0,55.0,0.14842039571193538,1.0922152314624696,-54.0,0.8786010715858419,0.13723969539284908,5.512453279661858,1.9225944388630793,0.49267553233586225,-0.02329787323292752,782.330193663001,244.35212496505045,67.60480242291985
77.0,2021.0,371.0,44.0,0.10371406477721895,0.09290138185416419,-17.0,0.19540089641102082,0.6456228860490557,7.546937241551412,2.4045134568093753,0.3647949562370635,-0.01785851199050329,616.0890043071511,3.7855501413924104,0.0
55.0,2030.0,339.0,62.0,0.1901140624313798,4.784280604789291,-46.0,0.3069392939194441,0.9659434326432376,5.723063071920309,1.804363502365054,0.3576305608177811,-0.03278770953641146,525.276930455476,1.247195015149345,0.0
17.0,2036.0,425.0,45.0,0.2533375200182006,2.330969778399287,-52.0,0.1029840466015477,0.6739888407206316,3.3941968568105185,2.95710175895256,0.3378942942131234,0.008289931175688783,857.2545828574303,138.97345198252498,39.6967335464107
8.0,2030.0,436.0,45.0,0.3350425952681838,5.901526705370692,7.0,0.5225809385817456,0.3983122034525006,4.618117270235668,2.833713998973608,0.3004606824438154,-0.018079523143891066,589.7633519477384,122.46700013106046,66.41302968106021
71.0,2039.0,314.0,61.0,0.33247729016015576,5.914615126144559,-29.0,0.7031434257025287,0.7333837645190072,2.7066796239555964,1.55457382273396,0.20635269003876844,-0.03162326259355875,373.7476338562211,0.0,0.0
89.0,2024.0,618.0,48.0,0.22146715620782056,1.4481047925993984,-55.0,0.24455935156247294,0.21660478469818206,4.3091422293243,1.9034726118780196,0.29282730733946793,-0.01668422412582152,791.1025354203906,193.1645376296515,0.0
57.0,2034.0,544.0,52.0,0.01800083551002476,1.3683344011507172,-34.0,0.6339903739030912,0.13270587332836198,6.266369260693339,2.806564575949259,0.4044818894203318,0.005605070570726518,957.6742677602044,209.7126645473187,17.88412087175706
91.0,2021.0,403.0,57.0,0.2314987282580069,3.6565419178066874,7.0,0.40047136984855825,0.11793432215647198,1.5103950470664456,2.4512678844553983,0.21173238755115134,-0.004282644979414357,701.6566922935763,103.02825327267013,0.0
60.0,2025.0,344.0,44.0,0.07248222044457915,2.8000551866235397,6.0,0.11284421570407421,0.4181910626578631,3.8058218584733967,2.6350574364782235,0.3916152266767726,0.0032068469757426943,834.8462314026236,60.93303781137073,0.0
92.0,2025.0,625.0,38.0,0.2307135609836181,3.81898887895973,-10.0,0.42683733888852315,0.5167748267057815,9.071743331938398,2.260418954008236,0.4109018939097996,-0.01024199144553798,549.0379698118645,0.0,0.0
89.0,2038.0,463.0,61.0,0.05655877557921648,5.364355933985915,-15.0,0.7739809915246241,0.4802213191246386,0.29433756675606215,2.5133605791400306,0.1964424373576882,-0.017651379796558984,835.9588836220272,264.7628264719329,0.0
93.0,2028.0,500.0,56.0,0.1996462647533314,1.1664904028224168,-24.0,0.28182061701983374,0.5332889019799323,1.0889733570633333,1.9845517082918256,0.10866781701494191,-0.03267143433772915,607.1061265517903,4.7001235467137015,0.0
18.0,2027.0,327.0,31.0,0.30441276568395015,1.9783250838053794,-41.0,0.3428525375794699,0.3659938121666253,1.7546086101142897,2.957373966817559,0.11837822417553606,-0.039826918046983545,549.0559511328569,120.24860174686525,29.155615553170612
56.0,2033.0,420.0,67.0,0.14957169417904195,0.10617323268720735,-19.0,0.18542889293272485,0.16961956801207412,6.71690458377288,2.2189636931268915,0.43446971663477185,0.003013016831227587,828.9508459366082,120.49664036949521,0.0
51.0,2032.0,496.0,61.0,0.046847387228158455,0.5550008893898606,-11.0,0.11534429877382779,0.980336942178616,7.51653469272922,2.8809392026542513,0.29273871512285976,-0.0022703763998444884,673.0857728339579,3.1995073716512956,3.9462430277458593
84.0,2027.0,668.0,65.0,0.010604215266980193,1.4663694364779851,-4.0,0.15204170969893843,0.6622467214366583,3.790948213223264,2.546943824036578,0.33590870882989693,-0.021059606950541657,689.2102836802428,11.295331297084566,0.0
71.0,2032.0,602.0,55.0,0.2926776708887437,0.5595310909788758,-25.0,0.6540328418982319,0.15318176929904456,9.85336395115742,2.840963766541718,0.25418205202075517,-0.03438302796600214,546.1605323807602,57.56071493095605,7.3798285121868465
8.0,2033.0,498.0,38.0,0.10662488713168308,4.087995948765492,-49.0,0.31598966232640735,0.9933565929365376,8.461390633921775,2.6785165335906234,0.3032928682826367,-0.018379838389668387,806.6673896299424,239.9528899111844,108.53503657596643
49.0,2040.0,367.0,66.0,0.27560066461293203,5.787981956166412,-23.0,0.6943740156067597,0.5520174324901943,4.13837823485858,2.3263189056375295,0.27376010669569484,0.0036772259771944774,633.892847511319,0.05358082507815676,0.0
58.0,2027.0,505.0,70.0,0.17381537920172332,5.300268688637393,-28.0,0.3167584833155141,0.5486742668699353,5.190301361267554,2.902974401890539,0.4157549938818267,-0.011403294253762748,675.1465833497393,24.45577870052775,1.2556721971272269
28.0,2038.0,395.0,65.0,0.3468231648800598,1.3307607132263797,-11.0,0.265627447092309,0.891076820954322,1.9529860288141605,1.795704797259781,0.41649068404709655,-0.010376214526098524,520.8551892084146,13.009719393485549,0.0
53.0,2024.0,532.0,37.0,0.15409740801307117,1.6655623505920085,-56.0,0.6165947364736728,0.11935618331783643,2.6653819092467055,1.9738426687780568,0.28333327477117554,0.004735113662404075,976.8162406172971,279.27609712306906,40.226154526154666
21.0,2040.0,362.0,57.0,0.03071462043860924,0.03331312026766864,-41.0,0.6122913430673844,0.2539921701496933,0.852651951227319,2.9671307988530264,0.1664218336183702,0.007177530172025666,1034.975470467864,305.44269940510543,38.39088738597814
53.0,2040.0,658.0,41.0,0.04924352260964343,5.089316080046762,-16.0,0.584915508731646,0.7518982324509309,9.955166992109342,2.1155373651958103,0.29362606693678095,-0.03587822310663408,508.03755844257626,2.7348922191408622,8.821283789183886
77.0,2032.0,470.0,49.0,0.10373547424262484,4.061821077368706,1.0,0.5746049555837189,0.7338040127468369,0.8486425735779803,1.5854089637655646,0.42860367286393497,-0.029697947632399933,581.9976109702982,0.0,0.0
69.0,2034.0,663.0,56.0,0.03563060039023386,4.690785267256763,-44.0,0.3684278883176827,0.15162624344290782,1.2529709375765654,2.353509657507961,0.41662321474181474,-0.020135679751474074,879.114521371704,306.25192795430746,69.66277906531555
9.0,2031.0,520.0,23.0,0.2797946938879749,1.31765557177564,-22.0,0.36900938178760223,0.7625287911434071,9.854352601493261,2.0087422818568763,0.20720117991326506,0.005563537509141049,816.5443932907959,183.92127486518632,118.14791108053524
3.0,2028.0,302.0,58.0,0.029457893922248773,0.5504465231762701,-4.0,0.4687878474336341,0.20028815430762753,0.4821984076413228,2.7732901974674817,0.22592968581078218,-0.021940847709263647,822.846596157222,287.9682949128328,71.83213889396994
40.0,2021.0,367.0,64.0,0.026666307655637204,0.9522382391037911,-11.0,0.5491201058089575,0.8953907226480228,0.9827751047507929,2.6637247382793836,0.4175647110386388,-0.01512015464005603,824.4640325726875,111.60141585013696,1.0453796953656291
53.0,2038.0,495.0,70.0,0.06877084297211475,2.9883584074800877,-38.0,0.24151097340470826,0.924343126300119,5.352825151959398,2.9034335027024065,0.45378930852100907,0.000993545780077723,753.1819283808518,8.224215177521227,2.8158724874684786
57.0,2033.0,584.0,41.0,0.19948725957882518,0.0033019393336259917,-31.0,0.3095169722498675,0.788138811458582,0.43787520220450227,2.875013928767874,0.24583615157942812,-0.024208267929550473,617.77057698158,8.795924184703939,14.199810101663862
26.0,2027.0,376.0,43.0,0.06615679216827137,4.970280879550037,-7.0,0.2567633537078955,0.14681223400878857,5.934667104411274,1.9670337949183279,0.35059564079535277,-0.0018907249197720397,839.8232564922082,175.2014522412965,9.28388713595362
83.0,2028.0,555.0,24.0,0.2388389324792301,5.585857503646508,-31.0,0.5553773579437868,0.5685224980399588,3.819200108559824,1.9061407675412978,0.1104565380026624,-0.010643273066714538,570.9145732318448,0.0,0.0
35.0,2030.0,491.0,48.0,0.10022252979763226,0.5026840921270923,-12.0,0.15117221848757784,0.7956422280834324,4.776288814394916,2.1475360213704238,0.26460431803346784,-0.02976869929323312,610.0854928886815,51.93217887305166,9.745108224842948
99.0,2034.0,378.0,36.0,0.08866447969575225,2.3785491590974868,-1.0,0.5109395468643262,0.2305944768385595,5.704145781823594,2.7984404563704524,0.12746580365733784,-0.038395356759479755,645.5444599221735,114.64485452564465,0.0
41.0,2036.0,652.0,40.0,0.10803956552561463,4.5017798274231815,-54.0,0.17135374905685777,0.29861293051314053,9.166151798999781,2.717111623855274,0.40971646000396045,-0.0064407176822223675,784.3092857727675,62.40211592253796,37.27576975419112
63.0,2040.0,323.0,55.0,0.26348614115144414,4.285338327538982,-25.0,0.158170404203809,0.7440873970020011,1.6665677260274716,2.454059349017075,0.3904068918261582,-0.02706080394902844,450.36238849888383,0.0,0.0
88.0,2027.0,542.0,54.0,0.031061195495527508,1.5455148053347352,-24.0,0.7781155049071156,0.9711936345941562,3.2355733502437802,1.6199393775729716,0.3856413839227485,0.004963511939372028,794.6322401125936,0.0,0.0
36.0,2031.0,419.0,29.0,0.3013927324494197,3.2583911527733336,1.0,0.44148750285991456,0.29049361195910256,3.2885582543736054,2.657957988246759,0.3110605313431472,-0.011055995929664698,531.2464370338334,13.183732742071316,12.396325906893445
76.0,2031.0,443.0,24.0,0.14454917294567485,2.4934682105357497,3.0,0.9096964794965683,0.1330044592210454,4.666114755515704,2.1646128908113607,0.28681597911942225,-0.0073575577960900695,759.0027661634635,146.5336468344995,0.0
28.0,2030.0,575.0,33.0,0.16356066880942,2.5108645707980335,-32.0,0.11366050863102006,0.5660794323539736,1.6733796796016907,2.7837153797824064,0.4020574326897248,-0.01168732266158893,801.4692120318402,140.09863801750174,50.099551937650816
14.0,2020.0,547.0,68.0,0.13856463933614868,0.1435182975954763,-36.0,0.7391888512580522,0.2575844078910159,8.646247043121292,2.484780590054484,0.43067501090530513,-0.031776944917793336,735.4435566603287,194.50902042470435,66.98249532003311
95.0,2035.0,443.0,43.0,0.21609827145242938,2.5396848116683164,-47.0,0.3347544857249595,0.5787044106728113,9.463221554720837,2.413823414512076,0.37920631719192477,-0.009544315208621722,600.0108115611597,0.0,0.0
12.0,2024.0,327.0,42.0,0.19524092591642941,4.131797205500621,-8.0,0.1753112819276607,0.6707222745513504,1.8600602762981813,1.6218605452381099,0.2679568374732666,-0.010408781431896871,702.0042739055174,147.12890228986808,21.397014344446163
23.0,2034.0,644.0,52.0,0.31476020736141946,2.422278420738677,-33.0,0.9279711852240841,0.47666512292077046,4.4855148783524035,1.5746708587401335,0.4293067110657064,-0.013726519058024182,597.5961700110239,56.24258339721445,42.44149136855924
74.0,2027.0,331.0,38.0,0.2619766375461293,4.209797790896279,-55.0,0.8232118324388963,0.7869356424346364,9.52793495613626,1.6297711814510014,0.11857914722922774,-0.007014812759027905,577.6438260688415,0.0,0.0
97.0,2022.0,393.0,56.0,0.34556117466820824,5.37301374399408,-31.0,0.9893379968560777,0.8153928266426006,7.7690053672433566,2.923184315055922,0.3185299722866194,-0.011768747239534902,450.2822901384924,0.0,0.0
34.0,2028.0,618.0,58.0,0.1894247229478195,0.024065521245485888,-39.0,0.37230321976178027,0.8335829256978938,6.83371257025128,1.5025675338394349,0.2348156695097135,-0.019149116039031185,620.9187896540925,53.66787367461134,4.4316078123629845
81.0,2029.0,423.0,27.0,0.31335026280925543,5.281396542473519,-16.0,0.37606024048827724,0.6335209542291221,5.09284576424698,2.584699414052702,0.11042205523629392,-0.011882548286295206,447.51017319575374,0.0,0.0
83.0,2040.0,325.0,40.0,0.023886721414021442,0.8321508723902726,-47.0,0.2048258514370241,0.31374821285025334,5.231250460283338,2.1945529134024993,0.1026012327795506,-0.02091100599204968,816.3728159474881,102.81549697870389,0.0
40.0,2037.0,506.0,25.0,0.2545677384216458,3.9820170190777975,-58.0,0.9278085832108943,0.5856869689498917,8.59201013705241,2.710631482369399,0.33335546025235613,-0.029159617083027948,574.8017439582619,37.769226897571436,26.936333488845143
68.0,2028.0,306.0,32.0,0.3479829332922008,0.32981368264497735,-34.0,0.7734830754067248,0.7515173437171763,2.4230763142872176,2.8660745953178375,0.3731537922552055,0.0026906700903604544,546.8571296943181,0.0,0.0
68.0,2035.0,317.0,45.0,0.20548620174847473,5.892455884090999,0.0,0.813467180634301,0.6634384309224816,4.3768381019823535,2.742400384042041,0.35562813454425435,-0.017275508110431312,476.49027756232323,0.0,0.0
28.0,2023.0,448.0,39.0,0.314075202413246,3.3939788263924644,-49.0,0.760578999434397,0.6887512022187259,6.9275186258971315,2.824901034652974,0.20569821321920753,-0.03773576728824242,524.4240734485255,84.32930566946382,27.173712653294622
95.0,2038.0,458.0,21.0,0.18749254437656254,0.8537718943206827,-25.0,0.2104729227217355,0.7478917248246437,6.009317994939753,2.3786951888927668,0.25815013541554155,-0.008402666879151206,594.9465595645493,0.0,0.0
0.0,2021.0,461.0,63.0,0.316645830516656,2.3162565657806624,0.0,0.48856902459808005,0.2772403713440096,3.7301802098799275,1.9420226800800882,0.15744767141523416,0.00032924525248313047,808.5922193149277,223.18403467936758,125.36373135118309
70.0,2038.0,665.0,40.0,0.3485518917692589,1.7545844713946983,-48.0,0.4128959049846501,0.9662381245584604,6.277974520924779,2.8380597409511212,0.29158371628854074,0.0036179596223561428,559.1005835835073,0.0,8.61699503876521
77.0,2022.0,338.0,61.0,0.03731234268495398,0.8662363970854781,-38.0,0.6120719781250615,0.36673073898598185,5.439521186770553,2.1460549097148274,0.11760367165371832,-0.03461150559957208,725.2395036945048,66.34324988838087,0.0
60.0,2031.0,493.0,53.0,0.26610979236236715,5.213295328604847,-49.0,0.547222464463927,0.47863037842149014,0.4662720975270549,1.5897940349243365,0.45192202508429624,0.0012332350551104987,776.1844074870128,19.639766583579206,0.0
50.0,2035.0,584.0,61.0,0.011710579757052258,0.9433963567470034,-34.0,0.5757950992270866,0.7081395403792015,8.588389593921132,2.4768260811369482,0.46320717897006014,0.002497745429271267,768.6274024353692,13.652963952009737,6.159386484479167
20.0,2031.0,387.0,47.0,0.014024593690893388,0.6426899990193935,-46.0,0.11196253672873618,0.6041695207665772,9.121505918805319,1.5672477817116945,0.3764171918780843,-0.013335771175700908,802.6136496115452,157.42308436048322,10.653707989115052
19.0,2035.0,342.0,26.0,0.026458417559439888,3.2100283541288737,10.0,0.3147892178643543,0.3654406374701651,5.859679764245323,1.6775981372978206,0.2561710950225995,-0.004739159188159675,800.7490415452305,152.00331748094848,19.348776870702597
19.0,2024.0,417.0,21.0,0.1240291635137248,0.44005315010206103,-49.0,0.8573918213688869,0.16832599087319777,6.376086516551006,1.5364129801804456,0.31218925795802765,-0.03145119358804078,755.96126218399,213.17893833490234,48.05139738079639
69.0,2035.0,367.0,38.0,0.09988565197882936,5.07829006562624,-13.0,0.5654670962510534,0.30505449454178535,7.151599198323151,2.893753148858996,0.2972976233172136,0.009540860794567917,850.192784404655,31.89497853067688,0.0
61.0,2038.0,423.0,48.0,0.31917976984446783,2.7640834030456896,-15.0,0.16852684618360558,0.18057199486601544,9.645739069928037,2.1165653698008895,0.12102689468446975,-0.03375889953904959,492.1293759587712,16.16468555818667,0.0
44.0,2023.0,380.0,57.0,0.140741055250226,4.7220858006908735,-11.0,0.5289035845807787,0.5132955801115144,8.935580547862768,2.057108502273644,0.10991303694285533,-0.03493935165149234,533.128426094989,32.68672751109036,0.0
31.0,2039.0,423.0,29.0,0.08556331514095022,2.670042369040323,-33.0,0.663142393427762,0.5111346110501,4.137655629507178,2.7581178061193325,0.47358020653627564,-0.028054293502519742,715.4678421429485,112.23748456208496,20.717786391126364
59.0,2031.0,477.0,41.0,0.2738779449967764,4.369544015622247,-1.0,0.693035339966622,0.9085879026631294,2.934737186603523,2.712059073420577,0.18455462506911716,-0.02625352581932819,381.58986188411876,0.0,0.038223907080458676
59.0,2032.0,573.0,47.0,0.05737734612223049,5.828926539608291,-3.0,0.7253267739798873,0.5434189062372495,8.984599977045923,2.5588519796929448,0.20152624341793293,-0.006055877138851189,658.5610719505872,0.886218633223467,3.602966708082985
92.0,2037.0,698.0,67.0,0.235710719873221,1.1620452979291396,-23.0,0.5943202510899965,0.7080820626719868,1.0555961932349975,1.6228817979789651,0.132799006457119,-0.0035213430863097264,606.8556990972668,0.0,0.0
11.0,2022.0,505.0,59.0,0.007965112372383525,5.896205791988814,-54.0,0.7679560869332904,0.4376197510107447,6.3565307518514444,1.6952398661094261,0.42014008507278267,-0.01273712252518637,909.7047298910413,258.76734660662123,85.10426661091815
38.0,2024.0,320.0,53.0,0.027537067007661644,0.618089812030288,-53.0,0.31444061777688803,0.17880524172469464,9.969477054245193,2.5523063717637946,0.13730242569207865,0.0017297664918132852,906.0278461421296,128.79143176710917,0.19695021280852495
60.0,2038.0,483.0,26.0,0.3283598101844869,1.8031060371327396,-11.0,0.3712748136971421,0.16867391801790643,6.2021716583114435,1.5953514784237657,0.4858278347771523,-0.020089446881084907,527.6873134633619,7.733944325487899,0.0
61.0,2030.0,567.0,25.0,0.058513675064689845,2.8076009379921865,-50.0,0.9995133653860858,0.34359950276957396,8.966057976417673,2.5430722421553504,0.4416099199588138,-0.030464033277993713,687.6128390959024,35.78399340514331,11.270731428873042
53.0,2020.0,528.0,42.0,0.21411501961696372,2.7153140053291436,-5.0,0.6400214379087438,0.10985608926094197,9.3844560019817,2.7326356866200068,0.2939337298010656,-0.03922471903182896,617.7071255780362,143.7864906971,15.563233178061969
